cluster_id,cluster_region,cluster_parent,xpos,ypos,zpos,depth
191,RSPv2/3,RSPv,8393.34776623673,5182.68365858059,2836.83872630026,1820
193,RSPv2/3,RSPv,8399.44785028413,5183.24708488118,2857.75038414725,1805.16522905441
194,RSPv1,RSPv,8343.52245356289,5178.08160861255,2666.03290089567,1941.16998635837
198,RSPv5,RSPv,8510.40663832608,5193.49564850394,3238.12747282631,1535.32497895109
205,RSPv5,RSPv,8515.95322991618,5194.00795219619,3257.14170683485,1521.83624418474
206,RSPv5,RSPv,8507.38177058018,5193.21626054296,3227.75794367834,1542.68114319447
211,RSPv5,RSPv,8521.07909173735,5194.4813957325,3274.71363990038,1509.37068052615
212,RSPv5,RSPv,8528.02603276522,5195.12304087269,3298.52840257071,1492.47644134515
213,RSPv5,RSPv,8519.95352296419,5194.37743404198,3270.85508502072,1512.10794689879
214,RSPv5,RSPv,8530.12480923907,5195.31689162215,3305.72320434351,1487.37243490629
216,RSPv5,RSPv,8528.24890650847,5195.14362631506,3299.29243457843,1491.93443554569
217,RSPv5,RSPv,8525.90453601317,5194.92709159438,3291.25571356224,1497.63570114123
218,RSPv5,RSPv,8536.14877296273,5195.8732871684,3326.37391461127,1472.72278068338
220,RSPv5,RSPv,8529.93574125256,5195.29942860437,3305.07506162728,1487.83222861589
221,RSPv5,RSPv,8546.44165605834,5196.8239758802,3361.65887919235,1447.69155784998
222,RSPv5,RSPv,8533.83800435452,5195.65985604215,3318.45238400236,1478.34232997888
224,RSPv5,RSPv,8552.84522978705,5197.41543360906,3383.61092801204,1432.11873151505
226,RSPv5,RSPv,8555.47954696457,5197.65874887658,3392.64161333514,1425.71234569762
227,RSPv5,RSPv,8546.99782463236,5196.87534566458,3363.56547700884,1446.33901363278
228,RSPv5,RSPv,8555.76370786675,5197.6849950274,3393.61574344775,1425.02129589193
230,RSPv5,RSPv,8561.36055236335,5198.20194026375,3412.80224911326,1411.41035127545
231,RSPv5,RSPv,8564.05533348981,5198.45084020499,3422.04021050054,1404.85692341299
232,RSPv5,RSPv,8563.01613850486,5198.35485631667,3418.47775303392,1407.38413770215
233,RSPv5,RSPv,8564.23515283943,5198.4674489845,3422.6566480257,1404.41962142791
238,RSPv5,RSPv,8583.61639499777,5200.25757211808,3489.0973563037,1357.28645312632
241,RSPv5,RSPv,8585.55862104029,5200.43696329131,3495.75548857648,1352.56316107961
244,RSPv5,RSPv,8598.94865046261,5201.67371588087,3541.65776003119,1320
245,RSPv5,RSPv,8591.07642019576,5200.94660760791,3514.67101942996,1339.14444652437
247,RSPv6a,RSPv,8635.72114904501,5205.07015971322,3667.71731963038,1230.57310205437
248,RSPv6a,RSPv,8650.37598982656,5206.42373495301,3717.95548255474,1194.93405109229
249,RSPv6a,RSPv,8662.44805307011,5207.53875531681,3759.33964285394,1165.57604689643
250,RSPv6a,RSPv,8670.13299243317,5208.24856470992,3785.68433274447,1146.88707240103
251,RSPv6a,RSPv,8679.76591665544,5209.13829718183,3818.70689666928,1123.46080101474
252,RSPv6a,RSPv,8676.5162137767,5208.83814261728,3807.56661168689,1131.3637409534
253,RSPv6a,RSPv,8701.78888011774,5211.17241945541,3894.20367230732,1069.90324082911
254,RSPv6a,RSPv,8688.73572121818,5209.96678147196,3849.45622446748,1101.64716777939
