cluster_id,cluster_region,cluster_parent,xpos,ypos,zpos,depth
0,MRN,MBmot,8260.25957365274,6215.52094971011,4010.32354197833,3670.48789958493
1,MRN,MBmot,8257.66499523316,6217.00433329396,3991.69581297552,3652.18985231154
2,MRN,MBmot,8259.65397777969,6215.86718359911,4005.97567732207,3666.21698534698
4,MRN,MBmot,8255.9365305903,6217.99253856736,3979.28633222324,3640
5,MRN,MBmot,8258.61903380433,6216.45888624015,3998.54531570314,3658.91812953149
6,MRN,MBmot,8246.57736836879,6223.34339922864,3912.09239572868,3573.99529130593
7,MRN,MBmot,8253.92631976614,6219.1418249848,3964.85405984005,3625.82315631228
8,MRN,MBmot,8250.26471571122,6221.23525307494,3938.56563951872,3600
9,MRN,MBmot,8251.30952911264,6220.637907843,3946.06685850412,3607.36845911716
10,MRN,MBmot,8248.76288637735,6222.09388543032,3927.78328288278,3589.40847424754
11,MRN,MBmot,8247.42880827168,6222.85661032874,3918.20529316647,3580
12,MRN,MBmot,8247.03561260979,6223.08140985135,3915.38235199825,3577.22702048445
13,MRN,MBmot,8245.76081974551,6223.81023993542,3906.22999960399,3568.23665044269
14,MRN,MBmot,8237.20889440918,6228.69958363707,3844.83160577815,3507.92491235771
15,MRN,MBmot,8244.59290083215,6224.47796758253,3897.84494681421,3560
16,MRN,MBmot,8226.63168762985,6234.74682999548,3768.89274033287,3433.33004630636
17,MRN,MBmot,8244.23023128877,6224.68531458077,3895.24116736374,3557.44230338186
18,MRN,MBmot,8241.75699339261,6226.09932483633,3877.48460046195,3540
19,MRN,MBmot,8241.75699339261,6226.09932483633,3877.48460046195,3540
20,MRN,MBmot,8241.75699339261,6226.09932483633,3877.48460046195,3540
21,MRN,MBmot,8241.75699339261,6226.09932483633,3877.48460046195,3540
22,MRN,MBmot,8232.13955153348,6231.59785024793,3808.43634996389,3472.17379576609
23,MRN,MBmot,8240.52623411381,6226.80297984867,3868.64838640106,3531.32017313653
24,MRN,MBmot,8238.92108595307,6227.72068209012,3857.1242541097,3520
25,MRN,MBmot,8233.13652470057,6231.02785644144,3815.59410084918,3479.20486563244
26,MRN,MBmot,8233.01958542491,6231.09471346935,3814.75453742709,3478.38016117254
27,MRN,MBmot,8230.98126996056,6232.26006799312,3800.12048828614,3464.00511186074
29,MRN,MBmot,8231.04165890147,6232.22554216691,3800.55404959908,3464.43099981514
30,MRN,MBmot,8229.59382909103,6233.05330168144,3790.15938156844,3454.22030118478
36,MB,BS,8217.94498891678,6239.71322691437,3706.52674347767,3372.06783025542
38,MRN,MBmot,8225.17330871709,6235.58062068837,3758.42233521218,3423.04495101423
39,MRN,MBmot,8230.31334628258,6232.64193620404,3795.3251422777,3459.29463599213
40,NPC,PRT,8216.67195633059,6240.44105060464,3697.38702896828,3363.08987442769
41,NPC,PRT,8215.24060356981,6241.25938978916,3687.11065761866,3352.99537881172
42,MRN,MBmot,8223.09382742137,6236.7695107191,3743.49273672689,3408.37958312019
43,MRN,MBmot,8220.99724548637,6237.96817760121,3728.44036451001,3393.59361439799
44,MB,BS,8218.12023475876,6239.61303460444,3707.78491784183,3373.30373689707
45,MRN,MBmot,8219.10349589132,6239.05088030158,3714.8442234223,3380.23810378684
46,NPC,PRT,8216.23584341885,6240.69038696276,3694.25596417825,3360.01422459752
47,NPC,PRT,8212.92359161246,6242.584081876,3670.47571202907,3336.65484579545
48,NPC,PRT,8210.56201155768,6243.93425462806,3653.52079058713,3320
49,NPC,PRT,8215.32785926903,6241.20950358382,3687.73710833866,3353.61074233173
50,NPC,PRT,8208.72037420314,6244.98716349315,3640.29878839098,3307.01200660598
51,NPC,PRT,8208.50539991423,6245.11006952239,3638.75538435808,3305.49591841554
52,NPC,PRT,8208.58121050925,6245.06672676147,3639.29966515878,3306.03056629557
