cluster_id,cluster_region,cluster_parent,xpos,ypos,zpos,depth
1,RR,MBmot,9346.89197576587,4454.55842545876,5141.64598995466,4252.02851951126
2,RR,MBmot,9343.0952034019,4455.22169078187,5124.04006871364,4239.29931779021
3,RR,MBmot,9337.33874529597,4456.22729730224,5097.34693614604,4220
4,RR,MBmot,9339.81443292037,4455.79481476321,5108.82688731355,4228.300083373
7,RR,MBmot,9330.19806082004,4457.47471693716,5064.23504097863,4196.05987285855
8,RR,MBmot,9325.40263913037,4458.31243819394,5041.99830711826,4179.982561876
9,MRN,MBmot,9322.4208376191,4458.83333472215,5028.17146749469,4169.98566206464
10,MRN,MBmot,9311.42128389578,4460.75486750183,4977.16570313097,4133.10814485698
12,MRN,MBmot,9318.21819742378,4459.56750186199,5008.68350635556,4155.89573259852
13,MRN,MBmot,9303.6806067678,4462.10710098443,4941.27159655751,4107.15645980081
14,MRN,MBmot,9301.72983286045,4462.4478853565,4932.22571008354,4100.61622188332
15,MRN,MBmot,9301.32984795723,4462.51775947342,4930.37094976908,4099.27521746419
17,MRN,MBmot,9293.16198904864,4463.94461814673,4892.49596889923,4071.89134671563
18,MRN,MBmot,9296.05349705182,4463.43949516169,4905.90411068169,4081.58552511828
19,MRN,MBmot,9303.32073702347,4462.1699673086,4939.60285327549,4105.94994697103
20,MRN,MBmot,9295.08801707465,4463.60815667932,4901.42710684573,4078.34862066132
21,MRN,MBmot,9304.83111380457,4461.90611674088,4946.60658489361,4111.01369293164
22,MRN,MBmot,9289.47510273176,4464.58868726908,4875.39959758774,4059.53055308587
23,MRN,MBmot,9286.47251837062,4465.11321439252,4861.47638631402,4049.46397591096
24,MRN,MBmot,9289.61512589338,4464.56422635896,4876.04889560172,4060
27,MRN,MBmot,9285.04009247237,4465.36344757354,4854.83411884823,4044.66157100981
28,MRN,MBmot,9276.18737720327,4466.90994509577,4813.78340712364,4014.9816250881
29,MRN,MBmot,9274.83323353325,4467.14650300673,4807.50414028385,4010.4416721274
30,MRN,MBmot,9274.62376545258,4467.1830953807,4806.5328209164,4009.73940156771
31,MRN,MBmot,9267.5222181643,4468.42367806651,4773.60240785468,3985.93048723248
32,MRN,MBmot,9265.75331619209,4468.73269088732,4765.39987532956,3980
34,MRN,MBmot,9264.71783873066,4468.91358039746,4760.59828785339,3976.52841934661
35,MRN,MBmot,9263.48173069129,4469.12951844155,4754.86636117979,3972.38419707731
36,MRN,MBmot,9262.17309166701,4469.35812706015,4748.79810283145,3967.99680470209
37,MRN,MBmot,9252.40013634276,4471.06538305273,4703.4801682184,3935.23162738623
38,MRN,MBmot,9261.9775927937,4469.39227912694,4747.89155973738,3967.341367832
39,MRN,MBmot,9258.21890714782,4470.04889100945,4730.46224949504,3954.73985707341
40,MRN,MBmot,9259.78786376677,4469.77480701941,4737.73762026152,3960
41,MRN,MBmot,9248.38538220616,4471.7667280227,4684.86344897501,3921.77161178187
42,MRN,MBmot,9253.82241134144,4470.8169231515,4710.07536519348,3940
43,MRN,MBmot,9247.22610190853,4471.96924488373,4679.48777836328,3917.88496508693
44,MRN,MBmot,9252.67767636435,4471.01689906305,4704.76714233561,3936.16211849337
45,MRN,MBmot,9255.19552761475,4470.57705088069,4716.44260943286,3944.60356122357
46,MRN,MBmot,9248.29237443399,4471.78297572579,4684.4321648856,3921.45979042937
47,MRN,MBmot,9244.62715310423,4472.42326015069,4667.43625576158,3909.17163164968
48,MRN,MBmot,9247.80753963224,4471.86767243147,4682.18394916018,3919.83431505155
49,MRN,MBmot,9241.89150649079,4472.90115541568,4654.75085505739,3900
52,MRN,MBmot,9241.89150649079,4472.90115541568,4654.75085505739,3900
54,MRN,MBmot,9231.00422176713,4474.80307571212,4604.26569055488,3863.49888005997
55,MRN,MBmot,9235.23377731573,4474.06420667847,4623.87846022731,3877.67904695105
56,MRN,MBmot,9235.92605406547,4473.94327154777,4627.08859998935,3880
57,MRN,MBmot,9234.13492840805,4474.25616666604,4618.78301455142,3873.99500480528
58,MRN,MBmot,9222.99492678925,4476.2022345534,4567.1259826506,3836.64661670477
60,MRN,MBmot,9215.36236973059,4477.53558033722,4531.7332370339,3811.05741905646
61,MRN,MBmot,9218.7974113638,4476.93550643752,4547.6617854578,3822.57386873472
62,MRN,MBmot,9216.53917250313,4477.33000244202,4537.19016068998,3815.00281225934
63,MRN,MBmot,9219.17490407961,4476.86956152323,4549.41224779438,3823.83946500101
64,MRN,MBmot,9215.60341540945,4477.49347161309,4532.85098411764,3811.86555785859
65,MRN,MBmot,9209.22928050792,4478.60698125752,4503.29363742996,3790.49539362941
67,MRN,MBmot,9203.59085389258,4479.59196863426,4477.14782583085,3771.59179265053
68,MRN,MBmot,9204.55262374096,4479.42395524602,4481.60762551844,3774.8162583903
69,MRN,MBmot,9200.41427469353,4480.146891244,4462.41778730521,3760.94187384282
70,MRN,MBmot,9205.89003385914,4479.19032055077,4487.80929760998,3779.30010981622
71,MRN,MBmot,9200.34842830142,4480.1583940744,4462.11245259395,3760.72111475394
73,MRN,MBmot,9194.87634297697,4481.11432297739,4436.73797816909,3742.37519583847
74,MRN,MBmot,9198.87210637448,4480.41629553543,4455.26663591587,3755.77154237725
75,MRN,MBmot,9201.87125219698,4479.89236909678,4469.17390242527,3765.82659137828
80,MRN,MBmot,9190.65590097294,4481.85159994875,4417.16746869361,3728.22558335941
82,MRN,MBmot,9184.38157579413,4482.94767364453,4388.07294725558,3707.19004495775
84,MRN,MBmot,9181.99534183749,4483.36452935367,4377.00779952593,3699.1898673132
85,MRN,MBmot,9183.63835659622,4483.07750800755,4384.62658350006,3704.69830034254
86,MRN,MBmot,9178.32181281259,4484.0062650655,4359.9733669898,3686.87385584253
87,MRN,MBmot,9177.08204304856,4484.22284278318,4354.22446062138,3682.71735713751
88,MRN,MBmot,9167.33798034953,4485.92505146858,4309.04050330153,3650.04904632285
90,MRN,MBmot,9172.45703607543,4485.0307939718,4332.7779527188,3667.21138493833
91,MRN,MBmot,9171.88574756429,4485.13059343898,4330.1288445899,3665.29606160523
92,MRN,MBmot,9166.33518970909,4486.10023085633,4304.39048709188,3646.68705273396
94,MRN,MBmot,9161.92780922833,4486.87016446267,4283.95312973013,3631.91070329211
95,MRN,MBmot,9162.0865228098,4486.84243848787,4284.68909663766,3632.44281241027
96,MRN,MBmot,9156.71111737955,4487.78147819785,4259.76293421042,3614.42102614163
97,MRN,MBmot,9153.25614594067,4488.38503367288,4243.74196976698,3602.83775904787
98,MRN,MBmot,9156.46506883261,4487.82446088244,4258.62198844813,3613.59611453592
100,MRN,MBmot,9143.3425095006,4490.11686551484,4197.77168615646,3569.6009289359
101,MRN,MBmot,9139.03417949808,4490.86949580637,4177.79363337023,3555.15665985004
102,MRN,MBmot,9141.01353908136,4490.52371774867,4186.97207379021,3561.79273517897
103,MRN,MBmot,9134.51336283497,4491.65924579329,4156.83026383266,3540
104,MRN,MBmot,9132.35739605059,4492.03587569595,4146.83288243463,3532.77182473125
105,MRN,MBmot,9136.17062143513,4491.36973616365,4164.51509757916,3545.55618746743
106,MRN,MBmot,9127.18738489694,4492.93903469248,4122.85914883652,3515.43865103363
107,MRN,MBmot,9121.89795481523,4493.86305520671,4098.33166061723,3497.70510894969
108,MRN,MBmot,9122.58245798432,4493.74347805747,4101.50575369658,3500
109,MRN,MBmot,9124.42864027991,4493.42096499126,4110.06664093889,3506.18958014901
111,MRN,MBmot,9115.91962780124,4494.90742042497,4070.60970510568,3477.66194511987
113,MRN,MBmot,9122.32566764069,4493.78833724678,4100.31499740887,3499.13907504302
115,MRN,MBmot,9103.88216989129,4497.01026664399,4014.79110035705,3437.30471132867
116,MRN,MBmot,9104.68610070835,4496.86982645374,4018.51898849246,3440
117,MRN,MBmot,9098.50398452703,4497.94979198588,3989.85204716509,3419.27360494879
118,MRN,MBmot,9100.8565188657,4497.53882332654,4000.76092721184,3427.16079998761
119,MRN,MBmot,9100.72667317019,4497.56150631591,4000.15882287969,3426.72547442889
120,MRN,MBmot,9089.62180339712,4499.50143695489,3948.66470001047,3389.49487067474
121,MRN,MBmot,9089.6074431349,4499.50394557618,3948.59811038606,3389.44672591991
122,MRN,MBmot,9084.44205255276,4500.40629739636,3924.6458027283,3372.12904332401
123,MRN,MBmot,9082.7437371234,4500.7029793209,3916.77058535272,3366.43520718794
124,MRN,MBmot,9080.74955053336,4501.05134753637,3907.52339097858,3359.74942227894
