cluster_id,cluster_region,cluster_parent,xpos,ypos,zpos,depth
0,MRN,MBmot,8365.12081297004,4883.75561044391,4344.70652417155,3765.25488435921
5,MRN,MBmot,8359.58237021061,4883.66650530812,4310.78543062212,3737.94033222664
6,MRN,MBmot,8357.50150166538,4883.6330272923,4298.04081274794,3727.67788214298
7,MRN,MBmot,8354.27390510809,4883.58110016368,4278.27287264005,3711.75998639933
8,MRN,MBmot,8347.2357613074,4883.46786711491,4235.16661612578,3677.049192389
9,OP,PRT,8110.91853739272,4879.66588174801,2787.80333949033,2511.57734175942
10,MRN,MBmot,8344.2991997553,4883.42062229769,4217.18116724621,3662.56662624375
11,MRN,MBmot,8339.93162052538,4883.35035457854,4190.431217833,3641.02655157823
12,MRN,MBmot,8337.43651740915,4883.31021215735,4175.14955295041,3628.72117493995
13,MRN,MBmot,8333.617979288,4883.24877767611,4151.76229511353,3609.88886717568
15,MRN,MBmot,8327.55755482292,4883.15127464712,4114.64423970366,3580
17,MRN,MBmot,8321.95615410914,4883.06115661342,4080.33754992221,3552.37495114461
18,MRN,MBmot,8317.62806080755,4882.99152416291,4053.8294384998,3531.02961360917
19,MRN,MBmot,8324.21023269224,4883.09742131579,4094.14302084724,3563.4916403736
21,MRN,MBmot,8310.38982555014,4882.87507194638,4009.49768931246,3495.33200638018
22,MRN,MBmot,8310.44145485811,4882.87590258356,4009.81390140706,3495.5866323618
23,MRN,MBmot,8315.39163813671,4882.95554351737,4040.13210408132,3520
30,MRN,MBmot,8313.98063120762,4882.93284255801,4031.49016263319,3513.04118070759
31,MRN,MBmot,8312.17045869621,4882.90371963042,4020.40346664894,3504.11375226255
33,MRN,MBmot,8310.22101471402,4882.8723560363,4008.46377988831,3494.49946326581
34,MRN,MBmot,8305.01089992742,4882.78853319914,3976.55358441354,3468.80416259437
35,MRN,MBmot,8299.26043222032,4882.69601690383,3941.33390958462,3440.44394352287
37,MRN,MBmot,8296.14295367884,4882.64586140691,3922.24040517606,3425.06912900514
38,MRN,MBmot,8298.88771441871,4882.69002044024,3939.05113878337,3438.60576982229
39,MRN,MBmot,8295.28242928431,4882.63201687581,3916.96998355102,3420.82518545337
40,MRN,MBmot,8294.00669083681,4882.61149218096,3909.15651592088,3414.53348472714
42,MRN,MBmot,8291.60447007117,4882.57284409578,3894.44372410247,3402.68618627392
43,MRN,MBmot,8285.18032136714,4882.46948929598,3855.09798042863,3371.00349994755
44,MB,BS,8282.15569946515,4882.42082772141,3836.57319161245,3356.08663681261
45,MB,BS,8282.65555689517,4882.4288696686,3839.6346497482,3358.55183911302
48,MB,BS,8272.65199104206,4882.26792748098,3778.36618352576,3309.21614442862
51,MB,BS,8269.76979487753,4882.22155732031,3760.71370430527,3295.00169809202
52,MB,BS,8269.31185134505,4882.2141897041,3757.90895465263,3292.74320720657
53,MB,BS,8262.43950351349,4882.10362406077,3715.81814251926,3258.85008755687
54,MB,BS,8261.3376265418,4882.08589653311,3709.06951777759,3253.41583874467
55,MB,BS,8258.39717075268,4882.03858906353,3691.06021800993,3238.91406695898
57,MB,BS,8257.47239006007,4882.02371074614,3685.3962482355,3234.35322349869
59,MB,BS,8251.19843585029,4881.92277234774,3646.970395172,3203.41126800978
60,MB,BS,8240.38447395327,4881.74879211807,3580.73852656162,3150.07885331742
62,MB,BS,8236.91812897956,4881.69302388989,3559.50833294311,3132.98349554152
64,MB,BS,8230.1968772984,4881.58488915423,3518.34293375981,3099.83555352686
65,MB,BS,8228.80541543654,4881.56250264533,3509.82069925514,3092.97312680926
70,MB,BS,8229.09928344598,4881.56723053546,3511.62054167882,3094.4224282488
72,MB,BS,8218.06430464705,4881.38969447938,3444.03501910263,3040
73,MB,BS,8218.09133427579,4881.39012934507,3444.2005664604,3040.13330501646
74,MB,BS,8213.88903216789,4881.3225206839,3418.46288366458,3019.40834585577
75,MB,BS,8211.47619625078,4881.28370181705,3403.68507762442,3007.50869548333
76,MB,BS,8204.9331682641,4881.17843443006,3363.61123844734,2975.23971902006
77,MB,BS,8203.48171163425,4881.15508269642,3354.72155622754,2968.08140945434
78,MB,BS,8202.11428064423,4881.13308280777,3346.34650270622,2961.33749845136
79,MB,BS,8205.50289146567,4881.18760041145,3367.10060086513,2978.04948609115
80,MB,BS,8196.7562290858,4881.04687989254,3313.53024440934,2934.91260160244
82,MB,BS,8192.90143391628,4880.98486209043,3289.92092438225,2915.90148093338
84,MB,BS,8187.7430408124,4880.90187137662,3258.32750676618,2890.46126181832
85,MB,BS,8179.5347468039,4880.76981238748,3208.05447497053,2849.97950830869
87,MB,BS,8177.78354688103,4880.74163823931,3197.3289661971,2841.34292151607
88,MB,BS,8180.67112655033,4880.7880950124,3215.01441756823,2855.58391827995
92,MB,BS,8175.44743116821,4880.70405368408,3183.02104552714,2829.82164068004
94,MB,BS,8168.21333771627,4880.5876681029,3138.71466350116,2794.14446005227
96,MB,BS,8156.89666970874,4880.4056000951,3069.40388954806,2738.33279390618
97,MB,BS,8153.86421022459,4880.35681242574,3050.83109818507,2723.37727729842
98,MB,BS,8151.80420405188,4880.32367005383,3038.21425530484,2713.21771649009
99,MB,BS,8147.61668066558,4880.25629915985,3012.56708719334,2692.56564318904
100,MB,BS,8146.58792361247,4880.23974802067,3006.26629728654,2687.49200798518
101,MB,BS,8141.43700572993,4880.15687757183,2974.71866287947,2662.08865524788
102,PPT,PRT,8136.0945945759,4880.07092628696,2941.99819678335,2635.74089391517
103,PPT,PRT,8125.23471546749,4879.89620731907,2875.48510074306,2582.18202422119
105,PPT,PRT,8123.50483772195,4879.86837621237,2864.89018311286,2573.65059437419
108,PPT,PRT,8117.5206279038,4879.77209936134,2828.23891670498,2544.1376034217
110,PPT,PRT,8118.63052273072,4879.78995588412,2835.03664810519,2549.61139477939
111,PPT,PRT,8114.75324587399,4879.7275763858,2811.28963532794,2530.48939868124
115,PPT,PRT,8118.22193569727,4879.78338233905,2832.53419035904,2547.59632081171
116,PPT,PRT,8114.73821724543,4879.72733459798,2811.19759004782,2530.41528032776
121,PPT,PRT,8116.62237090767,4879.75764776997,2822.73739562393,2539.70756981568
122,PPT,PRT,8113.08792595064,4879.70078391644,2801.09011258062,2522.27635580269
123,PPT,PRT,8113.4864411687,4879.70719542129,2803.53088385512,2524.24175748185
124,OP,PRT,8106.93573733892,4879.60180454165,2763.4100327285,2491.93492521229
126,OP,PRT,8106.43190024179,4879.59369856766,2760.32420047422,2489.45009594642
128,OP,PRT,8092.65360201518,4879.37202666677,2675.93677184176,2421.49813515965
129,OP,PRT,8091.78058309028,4879.35798111764,2670.58982543312,2417.19257094734
132,OP,PRT,8090.92608016804,4879.34423346289,2665.35628329452,2412.97832415796
133,NOT,PRT,8081.92730247353,4879.19945679131,2610.24180558582,2368.5980546233
134,NOT,PRT,8072.01728854877,4879.04001971219,2549.54631336547,2319.72374035483
135,NOT,PRT,8075.75164973276,4879.1000999143,2572.41801585865,2338.14090338646
136,NOT,PRT,8076.18733263927,4879.10710939084,2575.08642668668,2340.28960907506
137,NOT,PRT,8074.38641168647,4879.07813530678,2564.05639337795,2331.40780756721
139,NOT,PRT,8072.11821469221,4879.04164346061,2550.16445194736,2320.22148900482
140,NOT,PRT,8069.83655716052,4879.00493505484,2536.1900692658,2308.96878561777
149,NOT,PRT,8062.46806236664,4878.88638716011,2491.06052435968,2272.62876299258
150,NOT,PRT,8059.17877226232,4878.83346747598,2470.91473208809,2256.40660634387
152,NOT,PRT,8059.19461490651,4878.83372236007,2471.01176293935,2256.48473926849
153,NOT,PRT,8053.57898201179,4878.74337535219,2436.61790585077,2228.78949998861
154,NOT,PRT,8059.8814572476,4878.84477261061,2475.2184405774,2259.87211578339
159,NOT,PRT,8047.74147104014,4878.6494586629,2400.86512038992,2200
162,NOT,PRT,8049.03494704131,4878.67026872806,2408.78722455269,2206.37917898603
163,NOT,PRT,8047.36776473443,4878.64344629578,2398.57629533452,2198.15695118416
164,NOT,PRT,8044.9286640497,4878.6042048687,2383.63762645283,2186.12776794555
166,NOT,PRT,8050.03002305726,4878.68627799048,2414.88172946893,2211.28670568513
167,NOT,PRT,8043.68616547807,4878.58421495298,2376.02774184914,2180
168,NOT,PRT,8043.79324959779,4878.5859377739,2376.68359595844,2180.52811862429
180,SUB,RHP,8003.03959882053,4877.9302734032,2127.08123288591,1979.53882125321
181,SUB,RHP,7998.41034999314,4877.85579581748,2098.72864546049,1956.70824162592
185,SUB,RHP,7994.32459698845,4877.79006225443,2073.70478660492,1936.55808059787
186,SUB,RHP,7996.90126128022,4877.83151687112,2089.48598617363,1949.26570152718
187,SUB,RHP,7997.49788131262,4877.84111558168,2093.14008260679,1952.20811868056
188,SUB,RHP,7998.26477870226,4877.85345379641,2097.83707041127,1955.9903115531
189,SUB,RHP,7993.70380004565,4877.78007457409,2069.90261475144,1933.49642749528
191,SUB,RHP,7996.11212008365,4877.8188207873,2084.65276255551,1945.37380640614
194,SUB,RHP,7992.80138512015,4877.76555608794,2064.37562775566,1929.04588776806
195,SUB,RHP,7991.11156785044,4877.73836949348,2054.02606702583,1920.71202861072
200,SUB,RHP,7990.57031843397,4877.72966161207,2050.71109693644,1918.0426888622
201,SUB,RHP,7988.46554685974,4877.6957990328,2037.82008107317,1907.66235356063
202,SUB,RHP,7990.59115535961,4877.72999684656,2050.83871607678,1918.14545263828
205,SUB,RHP,7985.26676861586,4877.6443355471,2018.22864341319,1891.88658428787
207,SUB,RHP,7985.35793658748,4877.64580230135,2018.78701648453,1892.33620748012
208,SUB,RHP,7986.78554823958,4877.6687704055,2027.53065625957,1899.37691812572
215,SUB,RHP,7986.05135228863,4877.65695830727,2023.03395373551,1895.75600256358
216,SUB,RHP,7979.77818004103,4877.55603248945,1984.61288992654,1864.8179035642
217,SUB,RHP,7975.299175684,4877.48397210916,1957.18049919822,1842.72830124705
218,SUB,RHP,7974.34071487696,4877.46855192987,1951.31025008468,1838.00135383277
220,SUB,RHP,7977.10988308542,4877.51310364232,1968.27047120337,1851.65836766847
221,SUB,RHP,7973.25898676494,4877.45114856677,1944.68503031139,1832.66647538542
222,SUB,RHP,7970.63576754177,4877.40894495192,1928.61869749285,1819.72925434
223,SUB,RHP,7967.51188079155,4877.35868635665,1909.48594496746,1804.32283574879
224,SUB,RHP,7966.81489261607,4877.34747287504,1905.21712751641,1800.88542189769
225,SUB,RHP,7962.35638057136,4877.27574218495,1877.91024528809,1778.8968837889
226,SUB,RHP,7962.59583101136,4877.27959457901,1879.37679845628,1780.07780806864
231,HPF,CTXpl,7956.73570414955,4877.18531403438,1843.48549829753,1751.17677078741
234,HPF,CTXpl,7956.8455388723,4877.18708110832,1844.15819892248,1751.71845486558
235,HPF,CTXpl,7957.63559462705,4877.19979190599,1848.9970239009,1755.61486041456
236,fp,cc,7948.76525462559,4877.0570816019,1794.66918373461,1711.86802128892
237,HPF,CTXpl,7950.41413755047,4877.08360962491,1804.76803541123,1720
238,dhc,hc,7945.66896163768,4877.00726694838,1775.70543369487,1696.5976899143
251,fp,cc,7893.6398596815,4876.17019768608,1457.04473584033,1440
256,fp,cc,7875.07319493499,4875.87148823736,1343.33017759297,1348.43272122244
261,cing,mfbc,7845.30897030619,4875.39262704975,1161.03434247932,1201.64119504399
262,cing,mfbc,7843.19947014126,4875.35868839464,1148.11436559318,1191.23753922747
267,cing,mfbc,7839.53125677018,4875.29967241042,1125.64779613957,1173.1466046977
268,cing,mfbc,7836.86586694806,4875.25679033465,1109.32318262838,1160.00140623451
269,cing,mfbc,7835.22787585446,4875.23043754467,1099.29103974406,1151.9231439752
274,cing,mfbc,7828.75497068839,4875.12629832742,1059.64667918787,1120
275,cing,mfbc,7830.1653638497,4875.14898941219,1068.28486151531,1126.95579230574
277,cing,mfbc,7828.75497068839,4875.12629832742,1059.64667918787,1120
279,cing,mfbc,7822.16888954459,4875.0203382805,1019.30915394715,1087.51869350906
280,cing,mfbc,7825.77539789035,4875.07836152455,1041.39780093638,1105.305310525
