cluster_id,cluster_region,cluster_parent,xpos,ypos,zpos,depth
1,INC,PAG,8644.23315700247,5320.03762954579,3744.622428059,3763.38517789412
2,INC,PAG,8641.47718100295,5319.66474898586,3734.29792820693,3752.82052567319
3,INC,PAG,8625.35728774333,5317.48374493292,3673.90921814429,3691.02714788025
4,INC,PAG,8620.76696461366,5316.86267919826,3656.71284543223,3673.43078003993
5,INC,PAG,8612.39158408775,5315.72949930819,3625.33680477875,3641.32491899842
6,INC,PAG,8608.80909951189,5315.2447930354,3611.91601973561,3627.59196064265
10,INC,PAG,8596.39389657304,5313.56502955983,3565.40590465189,3580
11,INC,PAG,8593.0716021141,5313.11552672732,3552.95984973125,3567.26444441445
12,MRN,MBmot,8580.23333338777,5311.37852291012,3504.86483599052,3518.05071968089
13,MRN,MBmot,8574.78374292806,5310.64119923881,3484.44945650064,3497.16046956135
14,MRN,MBmot,8582.59116740915,5311.69753529277,3513.697807326,3527.0891497815
15,MRN,MBmot,8574.86946876056,5310.65279785085,3484.77060456041,3497.48908766504
16,MRN,MBmot,8567.94128280703,5309.71542181487,3458.81607706639,3470.93084654329
17,PAG,MBmot,8558.61822334334,5308.45402199364,3423.8898200632,3435.1921895716
18,PAG,MBmot,8550.34460691968,5307.33461067609,3392.8950103997,3403.47642711914
20,PAG,MBmot,8556.16041525965,5308.12148322892,3414.68232362601,3425.77052275208
21,PAG,MBmot,8549.03983030379,5307.15807581686,3388.00702662185,3398.47474670707
22,PAG,MBmot,8536.17631752534,5305.41765650683,3339.81744304004,3349.16425239669
23,PAG,MBmot,8544.44020163846,5306.53575105332,3370.77579330083,3380.84270738482
24,PAG,MBmot,8543.95406389954,5306.46997714516,3368.95461306762,3378.97916570521
25,PAG,MBmot,8531.60097296673,5304.79861735655,3322.67718339086,3331.62530283355
26,PAG,MBmot,8534.76737459973,5305.227028059,3334.53922906807,3343.76326486601
27,PAG,MBmot,8533.78566053725,5305.09420321242,3330.86150956156,3340
28,PAG,MBmot,8522.60691020607,5303.58173043197,3288.98342130505,3297.14780914849
29,PAG,MBmot,8523.2396172123,5303.66733500284,3291.35368265468,3299.57320381074
30,PAG,MBmot,8507.69889552233,5301.56469223434,3233.13467827392,3240
31,PAG,MBmot,8510.54941536356,5301.95036447339,3243.81336041204,3250.9270729414
32,PAG,MBmot,8508.36087786473,5301.6542577264,3235.61461155252,3242.5376176081
33,PAG,MBmot,8488.00651437345,5298.90033444946,3159.36263298246,3164.51198476462
34,PAG,MBmot,8485.37026539357,5298.54365282527,3149.48665720924,3154.40628948821
35,PAG,MBmot,8484.4221905037,5298.41537932222,3145.93495753479,3150.77197573051
36,PAG,MBmot,8474.14007262914,5297.02421993946,3107.41585414147,3111.3569011949
37,PAG,MBmot,8469.06673443187,5296.33780279067,3088.40999941835,3091.90896200286
38,PAG,MBmot,8468.04495976302,5296.19955778755,3084.58220395887,3087.99213035178
39,PAG,MBmot,8460.16654548676,5295.13361689138,3055.06790955134,3057.79132058576
40,PAG,MBmot,8455.64023498127,5294.52121199525,3038.11134238511,3040.44033627284
41,PAG,MBmot,8455.68396135566,5294.52712812623,3038.27515112147,3040.60795527184
42,PAG,MBmot,8453.32181978756,5294.20753293718,3029.42604275671,3031.5530127876
43,PAG,MBmot,8444.91414874448,5293.06998417521,2997.92903463479,2999.32337052159
44,PAG,MBmot,8438.54633097066,5292.20842534542,2974.07377113635,2974.9132231914
45,PAG,MBmot,8441.70697162871,5292.63605659422,2985.9142349184,2987.0291013244
46,PAG,MBmot,8429.00396939168,5290.91735418613,2938.32595957055,2938.33390193971
47,PAG,MBmot,8419.93706949955,5289.69061247676,2904.35933336937,2903.57719720096
48,SCdw,SCm,8410.48081763063,5288.41119186773,2868.93410795413,2867.32796559437
49,SCdw,SCm,8403.92043860556,5287.52357970976,2844.35746712498,2842.17966138218
50,SCdw,SCm,8406.52406455736,5287.87584747368,2854.11122976985,2852.16030079958
51,SCdw,SCm,8406.90694777119,5287.92765115673,2855.54559555723,2853.62803056067
52,SCdw,SCm,8402.34067030906,5287.30983877476,2838.43930327076,2836.12383845592
53,SCdw,SCm,8398.56723460505,5286.7992970217,2824.3031727766,2821.658895402
54,SCdg,SCm,8385.6602473709,5285.05299566502,2775.95072420191,2772.18174778798
55,SCdg,SCm,8389.49975181515,5285.57247644689,2790.33436291057,2786.8999562054
56,SCdg,SCm,8383.18377129651,5284.71793114144,2766.67329331421,2762.68851981214
57,SCdg,SCm,8377.07056688763,5283.89082122344,2743.77186818345,2739.254397546
58,SCdg,SCm,8373.73791321042,5283.43991679994,2731.28700532418,2726.47913133224
59,SCdg,SCm,8365.30836557078,5282.29940815821,2699.70804259964,2694.16562816381
60,SCdg,SCm,8362.16995348592,5281.87478441123,2687.95085200307,2682.1349601869
61,SCdg,SCm,8361.22736352787,5281.74725301349,2684.41970010475,2678.52167215556
62,SCdg,SCm,8355.39739152317,5280.9584641322,2662.57932663609,2656.17328207589
63,SCiw,SCm,8345.82368401736,5279.66315190305,2626.71408624759,2619.47380055588
64,SCiw,SCm,8338.54958946103,5278.67897480875,2599.4637080934,2591.5895667225
65,SCiw,SCm,8340.72684269203,5278.97355480655,2607.62018357261,2599.93576537823
